Id,SalePrice
1818,144947.17420165506
1819,127009.9304841184
1820,69088.93977426497
1821,117881.16569280977
1822,150740.80205670552
1823,52510.52067612666
1824,126273.40247256163
1825,136389.0266210594
1826,113721.04710527812
1827,102804.09044111645
1828,127590.77320005707
1829,113013.31121840674
1830,139623.9094503282
1831,141619.03874635496
1832,99467.86291148662
1833,135485.2351252386
1834,128623.27887385308
1835,131279.75738778635
1836,121035.94714426764
1837,93865.57437244765
1838,122307.6160037963
1839,99472.20793146099
1840,146593.79795165226
1841,131043.19539357864
1842,96660.02091056245
1843,135440.69464933354
1844,143391.5781133147
1845,141785.66743460073
1846,153063.35306275968
1847,167597.00672577348
1848,69244.38244358363
1849,112197.6818614708
1850,124254.43558711078
1851,145522.84347639556
1852,128073.80740136704
1853,137153.38070249764
1854,161752.7301215576
1855,154446.25808769226
1856,222344.0211542439
1857,153088.7543040732
1858,136768.77193331908
1859,120123.1358196385
1860,150968.19611895212
1861,119608.11861214184
1862,304143.506683166
1863,292164.0095891743
1864,292174.1539350026
1865,328698.33230007405
1866,320542.0780032105
1867,225893.10935107016
1868,284519.08950853563
1869,199911.22816561535
1870,221991.06250588462
1871,248358.8851384361
1872,176570.65821811336
1873,234307.5323443798
1874,140280.9179128546
1875,195907.67997504707
1876,195941.38503806927
1877,208436.15863203615
1878,207013.99219357286
1879,133217.23627749266
1880,130928.48768544235
1881,246101.63119083905
1882,244281.5645070327
1883,189531.13707053754
1884,207705.3925232848
1885,233603.71515170843
1886,279614.5485408602
1887,208228.36801806165
1888,259492.28231161088
1889,173559.6595986766
1890,124712.52489295384
1891,129402.73354356067
1892,108636.16389259657
1893,131187.51887989306
1894,129107.53751420398
1895,140606.42042562357
1896,122870.90893406572
1897,123229.17157992421
1898,112519.29653063483
1899,143016.5183510082
1900,136984.53660420803
1901,167426.45097217226
1902,148983.20853792323
1903,210035.93584597437
1904,138161.98873274832
1905,186139.87051214083
1906,133309.41897940205
1907,201024.80824566065
1908,112433.55667466494
1909,131828.0526150369
1910,122631.60861261416
1911,199082.19340964133
1912,290947.6192705971
1913,142474.92824758706
1914,59189.557202666205
1915,322352.7185718584
1916,68631.68841667232
1917,236989.75390590046
1918,135114.6079596519
1919,160684.93803332283
1920,153690.711201259
1921,390222.373666518
1922,315833.8978971934
1923,206738.6711251454
1924,235280.98711106324
1925,207789.39572638558
1926,366825.2249537848
1927,132289.2518449378
1928,155457.9127089167
1929,118810.42557245538
1930,134080.44199868455
1931,137828.18506200548
1932,136375.13621327153
1933,190308.2002110086
1934,178353.30757599504
1935,174233.90761992632
1936,189939.44382580143
1937,179696.80929737363
1938,168687.43509562346
1939,245588.42832401337
1940,195121.18499878887
1941,172750.95250305912
1942,181095.00007637704
1943,207167.91519883956
1944,353728.8135259797
1945,373714.7604189123
1946,153053.89546195595
1947,236460.74245003727
1948,165592.62897146825
1949,243269.29040027026
1950,180179.05379096925
1951,252238.30712666432
1952,217075.12704584058
1953,171314.2407483307
1954,184460.36506167307
1955,133403.14229659672
1956,292248.817645613
1957,152623.60509794147
1958,291830.87181046716
1959,144882.08774848556
1960,115477.16260057998
1961,127457.19272093373
1962,95582.99947606113
1963,101183.39016403214
1964,110460.91732736232
1965,146498.97311804377
1966,140140.36828938336
1967,285578.5410988061
1968,409483.60629176116
1969,369262.7293268951
1970,405234.29994475865
1971,449596.85697223997
1972,359912.2064443846
1973,273551.1297985942
1974,327067.87381107267
1975,456754.72498103476
1976,273474.5503442639
1977,358004.0242759704
1978,347266.1431601265
1979,312541.4982568944
1980,201016.54539840325
1981,332130.33346096217
1982,223200.38111937203
1983,209759.28570039285
1984,168013.76452093036
1985,219992.84533681854
1986,212480.54997008905
1987,182671.25399739778
1988,181072.1704214157
1989,190959.13249371925
1990,214518.56799174257
1991,224887.54106618438
1992,214669.61128462252
1993,173174.03304325917
1994,229584.51564647822
1995,181523.3243027447
1996,264147.7215576622
1997,312406.9760360253
1998,315386.6152640707
1999,276273.9637714847
2000,303090.10975313064
2001,280538.6268426592
2002,236770.33453313133
2003,245458.1102901452
2004,265740.06701168587
2005,220656.82844707323
2006,217787.3167158238
2007,246337.29434094124
2008,214517.44717523007
2009,200794.73243470187
2010,190510.997689159
2011,136419.62989757507
2012,175457.6949146865
2013,181412.2657584764
2014,187675.46772063925
2015,200141.61794127477
2016,194895.00862299235
2017,199490.24615087622
2018,128446.63801407328
2019,131575.74292301893
2020,109069.80509785225
2021,112365.30845809853
2022,182290.24285947462
2023,145157.01962007256
2024,258851.2400091387
2025,344475.6519158097
2026,182605.67115522665
2027,159686.8382686698
2028,149729.51810773736
2029,166360.42252292632
2030,264184.9610513052
2031,224457.12132282794
2032,245248.87952384108
2033,254379.15232292452
2034,166479.09120118956
2035,211574.9420621448
2036,185873.1390298183
2037,195928.78977634828
2038,297019.94967700914
2039,208766.56711788377
2040,298593.5544525153
2041,283649.9445421634
2042,203995.86850659986
2043,176011.15037992483
2044,166201.48437774886
2045,199895.28774701693
2046,147251.40900528588
2047,143217.02428895474
2048,140057.03418497578
2049,143330.4252565364
2050,167746.25720128597
2051,109022.94626928048
2052,133482.6853559122
2053,145234.29413896834
2054,96670.40239578424
2055,152659.98384227388
2056,139717.85071710875
2057,121373.88770099767
2058,212835.7629934305
2059,139249.03508439276
2060,166123.9455054245
2061,168027.5302340629
2062,133565.45590876986
2063,120993.4472798655
2064,137997.20583013288
2065,111943.5085369333
2066,173662.40824802115
2067,119810.56464599437
2068,144367.57074869226
2069,83712.71454801658
2070,110989.65223550533
2071,98815.11595562186
2072,139729.21190122803
2073,132830.88071512588
2074,164608.62596921055
2075,140688.86316859315
2076,119944.17382615831
2077,156254.66166640213
2078,128367.44024480389
2079,127735.39007489872
2080,115911.56334791312
2081,123449.39865574092
2082,124135.13365844003
2083,141957.0590265749
2084,115021.08444993396
2085,127134.98868871332
2086,107081.80610068043
2087,121140.6211586358
2088,104317.47010318135
2089,91571.62823991463
2090,131009.63145186089
2091,118496.32800658775
2092,126293.264668714
2093,116097.68840855968
2094,112640.31743022666
2095,150037.84101209076
2096,89119.53359958116
2097,101205.03350977799
2098,141330.67503382295
2099,64692.55319842966
2100,96838.59791618778
2101,119726.03478323019
2102,126244.40503783501
2103,108451.16135789685
2104,129375.7150151889
2105,126585.88670558497
2106,80837.76093450411
2107,193041.53835604858
2108,115840.96524192797
2109,112236.62806059467
2110,119361.45398276622
2111,132459.79006856884
2112,136525.4034085566
2113,117925.1727760843
2114,113887.31034045815
2115,148653.5104467665
2116,112485.79450178478
2117,145950.98112657477
2118,122561.94835151035
2119,113398.09052151872
2120,115285.12174223203
2121,94521.67952465474
2122,112902.74464842936
2123,89386.30064710486
2124,155124.62198446775
2125,128300.59958949339
2126,152847.23700366422
2127,145691.25346048345
2128,125539.90521366984
2129,93587.91013419622
2130,134869.33032731182
2131,146255.13495809378
2132,109629.439903325
2133,115285.49972809906
2134,120121.23951859996
2135,98077.35998608673
2136,79740.56633532634
2137,110310.49143081145
2138,131331.58585282083
2139,146145.97784403057
2140,135643.64028039537
2141,144293.53823990354
2142,134947.74962109054
2143,143679.68180448381
2144,121468.32656648784
2145,139145.91360528173
2146,153142.31450596402
2147,154181.19268825214
2148,128386.23866589193
2149,138472.88911017607
2150,212071.21385030652
2151,120404.52049140132
2152,151606.49709797325
2153,162310.93656556128
2154,101345.74625779093
2155,128499.99955247907
2156,248099.8348521057
2157,234071.27028722566
2158,237569.8429706252
2159,204975.18723282558
2160,176914.8769751754
2161,238631.2819656215
2162,387680.92663271143
2163,345623.33354701055
2164,247567.45718907646
2165,188974.60341942767
2166,147821.82027248232
2167,213504.2195869553
2168,199640.5016295719
2169,192235.40904378085
2170,211941.55949201685
2171,149645.99021838815
2172,133762.45842369125
2173,163469.19431864616
2174,229918.59816456493
2175,281277.0867091486
2176,308688.26050362986
2177,245694.21222589572
2178,212931.99707777967
2179,142817.36952173835
2180,195330.30626942194
2181,191013.81661705655
2182,222236.7646642321
2183,190976.20785972412
2184,127161.71473133058
2185,130310.60996866936
2186,143012.86096902695
2187,151129.0584535771
2188,152916.91272171543
2189,237675.66546563664
2190,81370.97748969453
2191,83500.67309599897
2192,94500.54014004453
2193,103954.61782268542
2194,103002.07818096057
2195,116337.93483011561
2196,111717.14263049516
2197,112002.17940286061
2198,144909.16311310232
2199,174387.9302187112
2200,137921.45434948473
2201,139465.81929055965
2202,192811.87192280253
2203,152802.66162195726
2204,174294.50555726676
2205,121856.13268194857
2206,133837.0182104371
2207,209965.12182346912
2208,241657.49276126013
2209,214915.14511783517
2210,120003.97371996607
2211,110255.09799574461
2212,115957.95468483283
2213,107437.10244920902
2214,132350.11313255093
2215,104179.95672832662
2216,143391.52952547453
2217,65098.63276361354
2218,79920.96338697083
2219,70666.73230372377
2220,70364.21207086236
2221,324216.28974818636
2222,272658.6039371328
2223,278954.4693287971
2224,214935.2412375473
2225,130552.80427480946
2226,180342.19432170596
2227,200939.25750228483
2228,274140.2332573488
2229,240595.99242273284
2230,157159.7578421207
2231,211617.83345180718
2232,181079.47078060423
2233,184245.29145255056
2234,245211.10361139383
2235,220320.72498922408
2236,255856.6233386502
2237,328103.09843668825
2238,199335.04215707007
2239,101965.80710301374
2240,154832.54857335315
2241,149765.40250532032
2242,127354.64876657442
2243,123981.14545911999
2244,95614.88429847416
2245,95813.73660311918
2246,136693.64211560535
2247,102791.81283576653
2248,122970.21165256701
2249,126023.25460779732
2250,130595.83734883886
2251,133848.9796066773
2252,171331.62288160424
2253,156499.08735633892
2254,174147.61725042376
2255,184386.2877571174
2256,174673.18547628325
2257,203950.63831591728
2258,163817.68621152279
2259,179589.5472696658
2260,142100.684600665
2261,188353.10447830334
2262,207955.68721355204
2263,358551.00770641526
2264,476446.91713511327
2265,158199.1462058822
2266,285851.4038574151
2267,353450.3434651089
2268,411090.91521122504
2269,153759.88699987737
2270,185195.8324936684
2271,221901.00672955613
2272,200315.6389479841
2273,160353.85412416124
2274,176612.90997732297
2275,164601.52799735696
2276,187007.49505254955
2277,175189.30119866593
2278,142798.83110248833
2279,129613.7849661884
2280,114186.90235436159
2281,176679.75599356438
2282,183040.54575274728
2283,102247.04859654314
2284,114350.67921164565
2285,139942.13292593608
2286,124359.73270403614
2287,348188.2287915823
2288,275694.08098031604
2289,354785.3232073025
2290,440535.5529638731
2291,325988.3331824564
2292,404009.1916821357
2293,467696.2913718326
2294,405446.8370422319
2295,464162.36893364106
2296,269941.76760203566
2297,337443.3448586761
2298,339881.58868263656
2299,367822.72971934057
2300,316452.62983457197
2301,298381.7841191435
2302,247289.92423082681
2303,235179.6998618514
2304,237006.14717667934
2305,195656.4974889095
2306,193448.63695544974
2307,198600.99843281368
2308,229151.94649177112
2309,275593.7835495152
2310,216922.57244243298
2311,202271.8037815076
2312,175198.64900910732
2313,174922.47595187495
2314,172136.98924111575
2315,178479.58765724633
2316,192156.42126928543
2317,183761.75582263272
2318,179747.14845269875
2319,180179.5769542636
2320,184093.68946361076
2321,235138.29743362474
2322,177172.24928738747
2323,180487.7741753781
2324,173199.6236998795
2325,211101.15640752553
2326,169483.67420180154
2327,206471.2437866588
2328,218956.70432303593
2329,185854.57260799306
2330,180607.59507362943
2331,345857.16594901343
2332,373296.01204637147
2333,305270.1529764884
2334,257789.74251598347
2335,275197.007928939
2336,311528.0044810696
2337,191311.4299346481
2338,255308.91071390227
2339,217091.79054443398
2340,373686.25568851695
2341,215486.55458626425
2342,228034.6409182315
2343,224502.04862002027
2344,221035.08020450853
2345,229755.58774172646
2346,208038.02311384512
2347,197803.8968731619
2348,231103.03589987295
2349,178769.3725004476
2350,293906.2911019561
2351,261248.9088766447
2352,242199.68929358083
2353,247712.9737405746
2354,129846.67178457246
2355,142477.57872356387
2356,150711.04894922566
2357,195998.09739320428
2358,196512.9791976848
2359,127368.86524071175
2360,120825.26901679602
2361,141602.8413031189
2362,258958.4379927289
2363,138188.72184565626
2364,151896.33463881986
2365,212868.77177502698
2366,191674.60494200792
2367,218400.83293905098
2368,213494.64937581966
2369,218763.8204526771
2370,169773.59608308162
2371,164042.8305847363
2372,187956.57317895046
2373,264265.0841021685
2374,304029.1797451751
2375,231532.17450328288
2376,280286.7966483289
2377,316723.28140579746
2378,154019.41069689672
2379,195338.96916596987
2380,145112.45188656938
2381,166610.31339527748
2382,195434.63256649507
2383,201831.20531993645
2384,234605.1438808423
2385,156073.38905259536
2386,136136.90697881696
2387,133614.4226322474
2388,101288.30502045629
2389,123923.93551763243
2390,149930.28032158205
2391,140316.87594335305
2392,117292.9154152459
2393,166792.19073805795
2394,146125.71150284196
2395,194518.49055566103
2396,144802.48044259794
2397,203541.55574405706
2398,127430.30128422033
2399,65844.77741450604
2400,69635.81748892946
2401,119334.21730268004
2402,135405.45661126944
2403,141976.51538486907
2404,151143.0678923767
2405,159845.0259594241
2406,138519.2923897987
2407,125586.08593544154
2408,139093.7992096351
2409,128213.28343364729
2410,163695.30119338428
2411,118656.53490517038
2412,151033.8936088865
2413,136259.00539868555
2414,145406.8351539735
2415,137630.36044483253
2416,118955.68060437255
2417,131525.16741527276
2418,130564.91345626676
2419,128078.00083076357
2420,126016.70953760785
2421,148068.6320373266
2422,112326.74527262113
2423,121855.9647065168
2424,149256.98667959345
2425,199137.0090552794
2426,125545.19339706519
2427,133845.50827292257
2428,167037.35180386138
2429,114179.57458252658
2430,131965.58054864942
2431,114621.06937384466
2432,143833.86513752505
2433,145894.76419869275
2434,139823.96292987402
2435,149362.54664552875
2436,114068.45987777549
2437,109781.77488253817
2438,123669.84471580517
2439,107179.90296615902
2440,121657.47312313269
2441,87205.00284439795
2442,101798.2704718791
2443,116450.56223555375
2444,130276.06115672727
2445,93064.28149171337
2446,128123.51074220668
2447,174446.14671464195
2448,136890.0293222966
2449,111651.65202790636
2450,141377.72917613457
2451,127821.33921969542
2452,189292.0232883285
2453,97440.3652139292
2454,121546.15131732536
2455,108458.6015944306
2456,121761.67918106174
2457,128568.20118599138
2458,123485.26439005214
2459,112979.74015811211
2460,137362.97432943765
2461,123340.69202509956
2462,132004.88256503863
2463,121171.2863879416
2464,154419.04679770066
2465,135172.1097328583
2466,121928.80787843216
2467,128291.64790644421
2468,88123.39600628574
2469,86718.22994095008
2470,175231.24362436158
2471,189333.72954449418
2472,155204.9624519517
2473,115953.15755199484
2474,97880.8803652466
2475,199555.33209466614
2476,107670.56515356306
2477,126867.78074968074
2478,150790.38536340045
2479,108644.45714329835
2480,145686.41177307835
2481,124435.05368696283
2482,130580.83302543909
2483,117088.48700034952
2484,124829.85488256533
2485,127964.20728203384
2486,148485.52883354411
2487,180267.72484746616
2488,145902.7161186431
2489,149765.20210169186
2490,142299.40257031325
2491,91337.85930375435
2492,189873.26076976373
2493,150407.78136870824
2494,147228.90666539874
2495,92742.14523953974
2496,229801.45648626948
2497,145420.37874773424
2498,118584.84572826946
2499,86281.41588933089
2500,135272.74057259306
2501,131593.42650759136
2502,131904.6076187091
2503,100533.41235714406
2504,183972.95792345394
2505,224849.22050537795
2506,248643.2179198421
2507,287562.1279436144
2508,246590.0784209913
2509,220287.47808472108
2510,218630.4939205267
2511,181091.84604959624
2512,208529.5169813887
2513,221266.39705369348
2514,259766.8383125135
2515,146804.13593061513
2516,169936.32914047642
2517,140208.08768982784
2518,147577.55466313066
2519,232067.31560863316
2520,210279.73719995873
2521,187755.74914339223
2522,221024.7704061193
2523,125282.80267916885
2524,139634.63244530518
2525,146491.49930596363
2526,138811.30071697087
2527,121755.15820633015
2528,134146.0175513418
2529,135657.9424951769
2530,120114.38952894064
2531,245974.41739804138
2532,223408.67050567683
2533,197607.56381129078
2534,233058.5871762003
2535,278241.6948502648
2536,231098.40293298283
2537,225912.68322879696
2538,183036.63717681254
2539,181210.51630383375
2540,182015.5892529048
2541,177515.34941604146
2542,168854.47721355947
2543,123677.4530753362
2544,122511.58400459765
2545,132366.84148582426
2546,136179.8457770131
2547,132225.5939863886
2548,153437.27539227577
2549,162663.46357710374
2550,705756.3546662406
2551,139950.11514295277
2552,127669.88568902877
2553,78916.81286841122
2554,98604.70469500343
2555,112975.49587621121
2556,107465.08629893075
2557,112575.55872907613
2558,140164.23148679544
2559,136051.23541714018
2560,141015.23284317227
2561,137136.0248178655
2562,137336.60524812172
2563,144295.2419538778
2564,192338.84475808847
2565,142618.64772411354
2566,156880.4773717734
2567,135857.83723770437
2568,192903.3730976022
2569,208031.34389806015
2570,116146.82827261684
2571,186239.87017368973
2572,148148.93312272287
2573,212907.57621155074
2574,269503.2087014741
2575,126498.47280049432
2576,120002.26711777304
2577,139059.13334249845
2578,88593.74235876363
2579,74715.87729213307
2580,105988.08949184339
2581,110831.30375370955
2582,101263.56166678917
2583,271208.8330522089
2584,161645.30195528443
2585,189312.2232359781
2586,211961.13823006884
2587,195228.8656357712
2588,141588.3381680719
2589,144539.95560060785
2590,211121.37226921943
2591,213618.03707702292
2592,218487.9917367078
2593,245602.47455784166
2594,171849.64652649141
2595,197727.34564624168
2596,305072.44206769415
2597,193997.9062658238
2598,273511.84362114564
2599,335260.96647117287
2600,155032.91493667374
2601,139007.9202554436
2602,85609.35554415215
2603,93702.93812293057
2604,87325.25394419827
2605,83018.21857440512
2606,148555.5922393286
2607,195381.15215391497
2608,187086.33470184548
2609,167147.30040020472
2610,106778.04879297684
2611,130840.48828164491
2612,153281.19769900915
2613,129091.60703789181
2614,123951.36863573341
2615,152971.64751276874
2616,144499.0794221668
2617,177154.71743193755
2618,179662.16420976183
2619,199273.9818606197
2620,185945.87240751996
2621,178104.25717560665
2622,182501.06267053046
2623,238102.27177387496
2624,290690.33791560715
2625,283536.190141215
2626,169847.33242029062
2627,168319.18039097128
2628,461429.64204807376
2629,504992.8962650703
2630,363195.1478409573
2631,466374.83587871963
2632,403603.68389532925
2633,296438.7521910778
2634,401106.0228737801
2635,153196.6220871806
2636,186259.57466752996
2637,176790.07569778681
2638,256187.8927286567
2639,178361.57059913274
2640,147454.59794662544
2641,113677.5006720521
2642,188065.83450318343
2643,107975.77681545413
2644,127780.06501546822
2645,103395.69343825849
2646,96102.47285139852
2647,101686.30241558049
2648,138999.74678992498
2649,146811.42681618524
2650,134255.41923649094
2651,147500.8133674293
2652,411153.5574215632
2653,245304.7710597522
2654,263034.6954526534
2655,388104.7968304873
2656,324354.0664516856
2657,331188.90366014885
2658,294623.88103914657
2659,294627.1523048
2660,345088.7657975814
2661,335451.0295154047
2662,352376.8500429407
2663,276737.2605851578
2664,270499.22432866704
2665,316078.3010604715
2666,275139.08611033566
2667,175945.74327515956
2668,179717.24010136875
2669,180996.27184313175
2670,272547.9209803076
2671,181695.2525427034
2672,185942.61717870503
2673,205881.44164101282
2674,202236.3726075163
2675,172865.0335471499
2676,188677.84731300804
2677,194916.95358775614
2678,248203.92245295394
2679,270344.47084373876
2680,277774.249502628
2681,386562.2403475498
2682,315689.94654281985
2683,529816.5811983246
2684,307803.551140792
2685,318797.727494625
2686,253424.71383109235
2687,303542.5528827221
2688,216160.57718525192
2689,202293.38433711475
2690,423526.52401934064
2691,192212.04836997477
2692,131880.4639323524
2693,196595.707615668
2694,128025.11459234214
2695,192895.76283102433
2696,184255.05008080252
2697,190438.664886335
2698,186590.03676615705
2699,176577.78782024997
2700,163869.87229067483
2701,156311.41240281533
2702,122301.58420396279
2703,129484.41986120264
2704,138453.19053573103
2705,121651.11725231435
2706,115719.27494591007
2707,124253.81737823054
2708,129872.63035589774
2709,101561.02213871654
2710,126462.79470969416
2711,281088.44357080426
2712,376909.88881030027
2713,175653.92450373253
2714,152775.84314566513
2715,167565.10845806997
2716,150266.86733235302
2717,194660.7875102631
2718,229596.6592453058
2719,157383.1496639495
2720,168903.37293229817
2721,137421.13741418527
2722,162051.2360268833
2723,142118.50391808533
2724,129984.593485491
2725,132093.4809180317
2726,145867.689478333
2727,170244.2559921717
2728,172409.84461276288
2729,150912.36608293722
2730,143046.0708239589
2731,119907.33640180682
2732,124815.74807732423
2733,154292.56061108498
